matrix,backend,nodes,ranks,job,trial,source,status,solver_s,iterations,relative_residual,tolerance,error_norm,rows,full_nnz,gflops_total,iteration_us,allreduce_us,allreduce_calls,gemv_s,dot_s,nrm2_s,axpy_s,copy_s,allreduce_s,haloexchange_s,other_s
Queen_4147,acg-cg-mpi,2,8,55398879,1,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55398879-1-stderr.txt,valid,19.360557,26233.0,9.792023930938635e-07,1e-06,0.190173582098124,4147110,329499284,949.1507963036394,738.0229863149468,99.77006937561943,52468,10.981736,0.376143,0.347755,0.768346,2.1e-05,5.234736,0.081682,1.570135
Queen_4147,acg-cg-mpi,2,8,55398879,2,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55398879-2-stderr.txt,valid,19.549209,26454.0,9.939880568911723e-07,1e-06,0.190164332448365,4147110,329499284,947.9100607119193,738.988772964391,99.86127386127387,52910,11.079431,0.381289,0.351822,0.77806,2.1e-05,5.28366,0.086193,1.58873
Queen_4147,acg-cg-mpi,2,8,55398879,3,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55398879-3-stderr.txt,valid,19.474525,26349.0,9.584036024587886e-07,1e-06,0.190168436087,4147110,329499284,947.76856302888,739.0992068010171,100.02326375711576,52700,11.032557,0.37993,0.351052,0.774958,2.1e-05,5.271226,0.077824,1.586952
Queen_4147,acg-cg-mpi,2,8,55398885,1,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55398885-1-stderr.txt,valid,130.610015,26215.0,9.90329889712124e-07,1e-06,0.190175349493367,4147110,329499284,140.597791366979,4982.262635895479,973.2335787305462,52432,68.149954,0.422322,0.388462,0.85714,2.1e-05,51.028583,56.711517,-46.947996
Queen_4147,acg-cg-mpi,2,8,55398885,2,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55398885-2-stderr.txt,valid,131.382215,26540.0,9.790693459072629e-07,1e-06,0.190160240049918,4147110,329499284,141.50417757462836,4950.34721175584,962.1181568139859,53082,68.673093,0.428771,0.394093,0.861379,2.1e-05,51.071156,57.091208,-47.137515
Queen_4147,acg-cg-mpi,4,16,55398874,1,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55398874-1-stderr.txt,valid,173.557165,26380.0,9.920834434978205e-07,1e-06,0.190167413085632,4147110,329499284,106.47245323826303,6579.119219105382,1535.615518744551,52762,82.549305,0.389484,0.375095,0.649712,1.8e-05,81.022146,76.85765,-68.286263
Queen_4147,acg-cg-mpi,4,16,55398874,2,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55398874-2-stderr.txt,valid,173.709262,26354.0,9.904554383988545e-07,1e-06,0.190168354402008,4147110,329499284,106.27438462814953,6591.381270395386,1492.370669702144,52710,84.416876,0.388738,0.372124,0.646877,1.8e-05,78.662858,78.727563,-69.505844
Queen_4147,acg-cg-mpi,4,16,55398874,3,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55398874-3-stderr.txt,valid,163.22419,26634.0,9.600219220641022e-07,1e-06,0.190156238536248,4147110,329499284,114.30276621559587,6128.414432680032,1432.4863149990615,53270,78.048837,0.393055,0.378338,0.653883,1.7e-05,76.308546,72.303142,-64.86166
Queen_4147,acg-cg-mpi,4,16,55398880,1,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55398880-1-stderr.txt,valid,184.14936,26130.0,9.982512712624764e-07,1e-06,0.190178910841054,4147110,329499284,99.39724861182249,7047.430539609643,1336.6659714515326,52262,96.212001,0.385065,0.369115,0.641613,1.8e-05,69.856837,90.551432,-73.866776
Queen_4147,acg-cg-mpi,4,16,55398880,2,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55398880-2-stderr.txt,valid,10.579357,26622.0,9.933280333545964e-07,1e-06,0.190156941095477,4147110,329499284,1762.7319688979208,397.391518293141,44.8523832776171,53246,5.691135,0.353228,0.340874,0.593359,1.8e-05,2.38821,0.095992,1.116539
Queen_4147,acg-cg-mpi,4,16,55398880,3,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55398880-3-stderr.txt,valid,160.490334,26229.0,9.987105985310153e-07,1e-06,0.190174683914716,4147110,329499284,114.48219812889168,6118.812535742879,1409.7703202439955,52460,77.259816,0.387125,0.371863,0.645315,1.7e-05,73.956551,71.599873,-63.730357
Queen_4147,acg-cg-mpi,4,16,55398886,1,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55398886-1-stderr.txt,valid,10.378728,26174.0,9.671611971815403e-07,1e-06,0.19017681431619,4147110,329499284,1766.5710463767812,396.52815771376174,44.67006685768863,52350,5.585079,0.346179,0.33486,0.581196,1.8e-05,2.338478,0.080422,1.112492
Queen_4147,acg-cg-mpi,4,16,55398886,2,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55398886-2-stderr.txt,valid,159.09927,26270.0,9.332290080084753e-07,1e-06,0.190172456673917,4147110,329499284,115.66367005422464,6056.310239817282,1414.6809980586959,52542,75.408987,0.387672,0.372511,0.644615,1.7e-05,74.330169,69.733979,-61.77869
Queen_4147,acg-cg-mpi,4,16,55398886,3,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55398886-3-stderr.txt,valid,177.52856,26514.0,9.467065699414164e-07,1e-06,0.190161604642371,4147110,329499284,104.61933601072414,6695.653616957079,1543.2474825570432,53030,85.180488,0.39176,0.37648,0.650873,1.7e-05,81.838414,79.445854,-70.355345
Queen_4147,acg-cg-mpi,8,32,55398875,1,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55398875-1-stderr.txt,valid,180.282595,26544.0,9.489628241659441e-07,1e-06,0.190160458854311,4147110,329499284,103.13771088207379,6791.839775467148,2690.257732152948,53090,30.350908,0.340694,0.331308,0.57939,1.6e-05,142.825783,27.183549,-21.329104
Queen_4147,acg-cg-mpi,8,32,55398875,2,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55398875-2-stderr.txt,valid,82.161428,26441.0,9.537220868084999e-07,1e-06,0.190164798788855,4147110,329499284,225.4316439628581,3107.3494951023035,1264.873458891158,52884,11.535502,0.337502,0.330322,0.576591,1.6e-05,66.891568,8.38692,-5.897012
Queen_4147,acg-cg-mpi,8,32,55398875,3,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55398875-3-stderr.txt,valid,179.168077,26297.0,9.609989528318816e-07,1e-06,0.190172416003099,4147110,329499284,102.81361758536929,6813.25158763357,2670.6027834816337,52596,31.34204,0.337923,0.329225,0.575848,1.6e-05,140.463024,28.204777,-22.084829
Queen_4147,acg-cg-mpi,8,32,55398881,1,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55398881-1-stderr.txt,valid,84.756884,26480.0,9.52137800216897e-07,1e-06,0.19016322804435,4147110,329499284,218.85070835577204,3200.7886706948643,1307.467372833352,52962,11.739948,0.339236,0.331354,0.578821,1.6e-05,69.246087,8.588629,-6.067228
Queen_4147,acg-cg-mpi,8,32,55398881,2,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55398881-2-stderr.txt,valid,79.178698,26714.0,9.000195193454468e-07,1e-06,0.190152044633687,4147110,329499284,236.33899617470345,2963.9401811784082,1203.6462099943851,53430,11.188907,0.342016,0.333082,0.582612,1.6e-05,64.310817,8.009607,-5.58838
Queen_4147,acg-cg-mpi,8,32,55398881,3,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55398881-3-stderr.txt,valid,78.441309,26224.0,9.558963396509846e-07,1e-06,0.190175384995253,4147110,329499284,234.18507544819272,2991.203058267236,1155.9910581506197,52450,13.510066,0.335971,0.327769,0.572269,1.6e-05,60.631731,10.387584,-7.32412
Queen_4147,acg-cg-mpi,8,32,55398887,1,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55398887-1-stderr.txt,valid,175.993247,26267.0,9.583256680511872e-07,1e-06,0.190172118189977,4147110,329499284,104.54892091481214,6700.165492823695,2648.915562661794,52536,29.840759,0.336847,0.328263,0.573744,1.6e-05,139.163428,26.700754,-20.950642
Queen_4147,acg-cg-mpi,8,32,55398887,2,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55398887-2-stderr.txt,valid,17.213376,26406.0,9.685340974950468e-07,1e-06,0.190165847463263,4147110,329499284,1074.5869576076186,651.8736650761191,183.98737077290113,52814,4.716811,0.339709,0.329807,0.576732,1.6e-05,9.717109,1.570982,-0.037802
Queen_4147,acg-cg-mpi,8,32,55398887,3,acg-results/acg-cg-mpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55398887-3-stderr.txt,valid,171.965904,26479.0,9.679057900013124e-07,1e-06,0.190163659114287,4147110,329499284,107.86093754817816,6494.4259224290945,2541.9737915407854,52960,30.185816,0.340864,0.331335,0.57853,1.6e-05,134.622932,27.0189,-21.112536
Bump_2911,acg-cg-nccl,1,2,55407131,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-55407131-1-stderr.txt,valid,21.348824,25088.0,9.30230087070808e-07,1e-06,0.144546064951918,2911419,127729899,334.42842067460015,850.9575892857142,13.26960022320539,50178,16.918493,0.744527,0.395263,2.031001,3.5e-05,0.665842,0.069934,0.523641
Bump_2911,acg-cg-nccl,1,2,55407131,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-55407131-2-stderr.txt,valid,21.95163,25831.0,9.97863136031321e-07,1e-06,0.144367914985814,2911419,127729899,334.8768162848954,849.8172738182805,12.954087952926603,51664,17.407428,0.766019,0.405559,2.091231,3.8e-05,0.66926,0.071717,0.540156
Bump_2911,acg-cg-nccl,1,2,55407131,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-55407131-3-stderr.txt,valid,21.788386,25573.0,9.436507623490614e-07,1e-06,0.144424165232817,2911419,127729899,334.0161073775726,852.0074297110233,13.07269101431141,51148,17.278836,0.758746,0.405544,2.071876,3.6e-05,0.668642,0.074486,0.530135
Bump_2911,acg-cg-nccl,1,2,55407174,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-55407174-1-stderr.txt,valid,21.593226,25381.0,9.597706584109086e-07,1e-06,0.144472448163935,2911419,127729899,334.5046114028538,850.7634056971751,13.096091718540698,50764,17.114825,0.753427,0.400699,2.055383,3.4e-05,0.66481,0.070725,0.533247
Bump_2911,acg-cg-nccl,1,2,55407174,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-55407174-2-stderr.txt,valid,21.650887,25467.0,9.879387104497808e-07,1e-06,0.144444774446282,2911419,127729899,334.74411625870107,850.1545922173794,13.16277289147165,50936,17.167146,0.753463,0.400798,2.059507,3.5e-05,0.670459,0.070897,0.528469
Bump_2911,acg-cg-nccl,1,2,55407174,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-55407174-3-stderr.txt,valid,21.341839,25097.0,9.835312077561387e-07,1e-06,0.144555587744252,2911419,127729899,334.6578830189844,850.3741084591784,12.87682285441071,50196,16.925444,0.744097,0.395661,2.031952,3.5e-05,0.646365,0.069803,0.528366
Bump_2911,acg-cg-nccl,1,2,55407197,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-55407197-1-stderr.txt,valid,21.82373,25640.0,9.93988118736446e-07,1e-06,0.144389964238865,2911419,127729899,334.3488182339133,851.1595163806552,12.94968994968995,51282,17.303577,0.76132,0.406491,2.079192,3.4e-05,0.664086,0.071624,0.537136
Bump_2911,acg-cg-nccl,1,2,55407197,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-55407197-2-stderr.txt,valid,21.508491,25294.0,9.590497092343616e-07,1e-06,0.144493278558611,2911419,127729899,334.6713507287889,850.3396457657942,12.877011267048825,50590,17.059726,0.751042,0.397571,2.050736,3.4e-05,0.651448,0.070504,0.527301
Bump_2911,acg-cg-nccl,1,2,55407197,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-55407197-3-stderr.txt,valid,21.068109,24777.0,9.370007352751414e-07,1e-06,0.144646534459465,2911419,127729899,334.6836198403948,850.3091173265528,12.941076761643393,49556,16.721116,0.732468,0.386651,2.005144,3.7e-05,0.641308,0.071555,0.509651
Bump_2911,acg-cg-nccl,1,4,55407133,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407133-1-stderr.txt,valid,12.460895,25605.0,9.805431786317037e-07,1e-06,0.144414002838425,2911419,127729899,584.7716592889997,486.6586604178872,16.66509802390065,51212,9.317357,0.38557,0.355301,0.939218,2.3e-05,0.853453,0.068232,0.541597
Bump_2911,acg-cg-nccl,1,4,55407133,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407133-2-stderr.txt,valid,12.08611,24872.0,9.591248006625193e-07,1e-06,0.144616294904514,2911419,127729899,585.64629249378,485.9323737536185,16.46781650785993,49746,9.043519,0.374132,0.345222,0.913897,2.3e-05,0.819208,0.066679,0.523329
Bump_2911,acg-cg-nccl,1,4,55407133,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407133-3-stderr.txt,valid,12.561063,25824.0,9.196320975736333e-07,1e-06,0.144361001149322,2911419,127729899,585.0699060062034,486.4104321561338,16.535004840271057,51650,9.395059,0.387907,0.358666,0.948337,2.5e-05,0.854033,0.069176,0.54777
Bump_2911,acg-cg-nccl,1,4,55407176,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407176-1-stderr.txt,valid,12.157491,24936.0,9.774244829975757e-07,1e-06,0.144577823156498,2911419,127729899,583.7058195152273,487.54776227141485,16.579540441913622,49874,9.097762,0.376959,0.349737,0.913503,2.3e-05,0.826888,0.06726,0.525282
Bump_2911,acg-cg-nccl,1,4,55407176,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407176-2-stderr.txt,valid,12.53058,25774.0,9.361727105333805e-07,1e-06,0.144376765354057,2911419,127729899,585.357680917244,486.1713354543338,16.49555771096023,51550,9.379589,0.386501,0.358338,0.943608,2.3e-05,0.850346,0.069138,0.542936
Bump_2911,acg-cg-nccl,1,4,55407176,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407176-3-stderr.txt,valid,12.304452,25288.0,9.311600253084462e-07,1e-06,0.144482825374617,2911419,127729899,584.8751566652461,486.5727617842455,16.597552295464432,50578,9.200484,0.381405,0.353052,0.92946,2.5e-05,0.839471,0.067539,0.532959
Bump_2911,acg-cg-nccl,1,4,55407198,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407198-1-stderr.txt,valid,11.966338,24656.0,9.93416988500482e-07,1e-06,0.144681737367728,2911419,127729899,586.371330206785,485.3316839714471,16.201200470454637,49314,8.962957,0.369869,0.343939,0.905164,2.3e-05,0.798946,0.066027,0.519333
Bump_2911,acg-cg-nccl,1,4,55407198,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407198-2-stderr.txt,valid,12.41331,25553.0,9.661886740761059e-07,1e-06,0.14443329925719,2911419,127729899,585.8212191591123,485.7867960709114,16.42553024966737,51108,9.297988,0.385007,0.35439,0.935087,2.5e-05,0.839476,0.068492,0.532755
Bump_2911,acg-cg-nccl,1,4,55407198,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407198-3-stderr.txt,valid,12.154321,24965.0,9.960746541136143e-07,1e-06,0.1445928794771,2911419,127729899,584.5370459654637,486.8544362106949,16.55659697188176,49932,9.092057,0.376914,0.348754,0.914605,2.5e-05,0.826704,0.067262,0.527904
Bump_2911,acg-cg-nccl,2,8,55407137,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407137-1-stderr.txt,valid,7.825346,25470.0,9.565496985681047e-07,1e-06,0.144447034804396,2911419,127729899,926.2671269738105,307.2377699254024,23.61744729299988,50942,4.662909,0.347438,0.332035,0.611967,1.9e-05,1.20312,0.067957,0.599813
Bump_2911,acg-cg-nccl,2,8,55407137,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407137-2-stderr.txt,valid,7.915617,25952.0,8.873011568135904e-07,1e-06,0.144409233452933,2911419,127729899,933.0321842519667,305.00990289765724,22.960852309944897,51906,4.731779,0.352539,0.337175,0.621932,2.1e-05,1.191806,0.069114,0.611218
Bump_2911,acg-cg-nccl,2,8,55407137,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407137-3-stderr.txt,valid,7.846326,25561.0,9.734641448296883e-07,1e-06,0.144433556308465,2911419,127729899,927.0908435239627,306.96475098783304,23.59476957984508,51124,4.683588,0.345924,0.331122,0.613366,2.1e-05,1.206259,0.068346,0.597664
Bump_2911,acg-cg-nccl,2,8,55407177,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407177-1-stderr.txt,valid,8.319814,25225.0,9.552979329525962e-07,1e-06,0.144521660350903,2911419,127729899,862.8366126858125,329.8241427155599,32.34335606120669,50452,4.756277,0.34336,0.327994,0.604556,1.8e-05,1.631787,0.067115,0.588633
Bump_2911,acg-cg-nccl,2,8,55407177,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407177-2-stderr.txt,valid,8.401343,25514.0,9.023976128566673e-07,1e-06,0.144432131617673,2911419,127729899,864.2525382510867,329.2836481931489,31.91720556535371,51030,4.816374,0.347084,0.333889,0.61205,2e-05,1.628735,0.068295,0.594818
Bump_2911,acg-cg-nccl,2,8,55407177,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407177-3-stderr.txt,valid,8.159168,24885.0,9.6318968770804e-07,1e-06,0.144598952333124,2911419,127729899,867.9665590922997,327.8749447458308,31.59342602266334,49772,4.68049,0.3388,0.321955,0.596033,2e-05,1.572468,0.067072,0.58229
Bump_2911,acg-cg-nccl,2,8,55407199,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407199-1-stderr.txt,valid,7.868081,25417.0,9.790768296219996e-07,1e-06,0.144490290758648,2911419,127729899,919.3192514962669,309.55978282252033,24.63730427256275,50836,4.666764,0.345544,0.330893,0.611473,1.9e-05,1.252462,0.067977,0.592893
Bump_2911,acg-cg-nccl,2,8,55407199,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407199-2-stderr.txt,valid,7.993394,25761.0,9.906771203409544e-07,1e-06,0.144380240976763,2911419,127729899,917.1538131992493,310.29051667248945,24.92168698082447,51524,4.735352,0.34922,0.334546,0.620692,2e-05,1.284065,0.068207,0.601251
Bump_2911,acg-cg-nccl,2,8,55407199,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407199-3-stderr.txt,valid,7.937874,25742.0,9.95401806051598e-07,1e-06,0.144395908050122,2911419,127729899,922.8875240060501,308.3627534768083,24.352775511789613,51486,4.706524,0.349825,0.33496,0.618637,2.1e-05,1.253827,0.068582,0.605387
Bump_2911,acg-cg-nccl,4,16,55407138,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407138-1-stderr.txt,valid,6.359165,25383.0,9.591259234405272e-07,1e-06,0.144480129460009,2911419,127729899,1135.935743142378,250.5285033289997,35.70225338796092,50768,2.637686,0.313316,0.301328,0.526474,1.6e-05,1.812532,0.065469,0.700321
Bump_2911,acg-cg-nccl,4,16,55407138,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407138-2-stderr.txt,valid,6.421303,25468.0,9.522958805990038e-07,1e-06,0.144439652385648,2911419,127729899,1128.7104204582777,252.13220512015076,36.12405277003416,50938,2.667838,0.313809,0.303144,0.528287,1.8e-05,1.840087,0.065641,0.702428
Bump_2911,acg-cg-nccl,4,16,55407138,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407138-3-stderr.txt,valid,6.410122,25435.0,9.615155417288286e-07,1e-06,0.144451441003309,2911419,127729899,1129.2141814798533,252.019736583448,36.21082324264821,50872,2.658945,0.313046,0.301459,0.52668,1.8e-05,1.842117,0.065766,0.702056
Bump_2911,acg-cg-nccl,4,16,55407180,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407180-1-stderr.txt,valid,6.015579,25102.0,9.999359670309354e-07,1e-06,0.144579306584753,2911419,127729899,1187.5228518172567,239.64540674049877,31.843584432139586,50206,2.526766,0.308567,0.297979,0.520283,1.7e-05,1.598739,0.064489,0.698575
Bump_2911,acg-cg-nccl,4,16,55407180,2,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407180-2-stderr.txt,valid,6.282292,26245.0,9.232742951811104e-07,1e-06,0.144333989314192,2911419,127729899,1188.8822738096223,239.37100400076204,31.699039853691993,52492,2.647016,0.323506,0.312382,0.545335,1.8e-05,1.663946,0.067457,0.722593
Bump_2911,acg-cg-nccl,4,16,55407180,3,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407180-3-stderr.txt,valid,6.102328,25363.0,9.785800502400128e-07,1e-06,0.144459297726151,2911419,127729899,1182.8127462633934,240.59961361037733,32.15352468064974,50728,2.56185,0.312591,0.300988,0.525963,1.8e-05,1.631084,0.065038,0.704751
Bump_2911,acg-cg-nccl,4,16,55407200,1,acg-results/acg-cg-nccl/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407200-1-stderr.txt,valid,6.279074,25394.0,9.958892868488513e-07,1e-06,0.144469518308657,2911419,127729899,1150.923389962915,247.2660470977396,34.740874187832254,50790,2.614405,0.311056,0.299382,0.524489,1.7e-05,1.764489,0.065594,0.699579
